Time (s),Magnetic Field x (µT),Magnetic Field y (µT),Magnetic Field z (µT),Absolute field (µT)
20.65730664,23.57200241,4.033996582,-8.672996521,25.43881473
20.6773351,22.32600021,2.375,-6.200996399,23.29255819
20.69774787,20.88399887,1.940002441,-0.8799972534,20.9923656
20.71737291,20.56299973,2.139007568,0.28099823,20.67586204
20.73739891,19.87099838,2.04800415,2.037002563,20.07984754
20.75735068,19.12900162,1.011001587,3.227996826,19.42577645
20.7774851,18.80399704,0.9790039063,3.212997437,19.10162574
20.79738002,17.45199966,-2.06199646,3.068000793,17.83919142
20.81741868,18.26900101,-2.419998169,2.230003357,18.56301979
20.83739245,21.81100082,-0.6130065918,1.349998474,21.86133642
20.85733952,23.90399551,-0.5650024414,-0.5790023804,23.91768118
20.87747152,27.52800369,1.692993164,-4.982002258,28.02637257
20.89786002,32.62300491,4.309005737,-7.310997009,33.70873266
20.91745641,38.36299515,7.354995728,-14.27899933,41.58972446
20.93739806,43.45700455,10.84300232,-17.78000641,48.1893201
20.95739202,58.30800247,18.98100281,-28.65200043,67.68337128
20.97739533,65.92900085,23.96200562,-34.83300018,78.32080674
20.99757391,47.43499756,38.41401672,-23.68600464,65.47321964
21.01736975,54.397995,42.56001282,-28.06599426,74.55331371
21.03765275,59.18000793,44.27500916,-35.40200806,81.9503017
21.05884237,67.62199402,49.52799988,-38.03599548,92.04615038
21.07813829,81.06700134,55.6309967,-45.5,108.3370505
21.09740652,90.64100647,61.27000427,-48.7519989,119.7771384
21.11741679,98.38600159,65.21601868,-53.76499939,129.7058578
21.13738933,108.2630005,72.14198303,-60.38499451,143.4283464
21.15748291,120.3000031,80.50898743,-64.60699463,158.5176695
21.17750956,129.7070007,88.12501526,-71.56100464,172.3685056
21.1974276,139.7129974,94.79798889,-77.25500488,185.6736818
21.21734037,153.6589966,106.9250031,-87.38699341,206.5926672
21.23762256,156.003006,109.2389984,-90.54100037,210.8738234
21.25742333,155.647995,111.2220001,-90.33399963,211.5581791
21.27742118,150.75,108.4660187,-89.98899841,206.3697157
21.29733845,143.2089996,103.1380157,-87.125,196.8172591
21.31734618,135.4019928,97.72499084,-79.05599976,184.753145
21.3374046,113.9649963,80.55000305,-65.47399902,154.1530666
21.35749345,105.8040009,75.34300232,-56.79299927,141.7621224
21.3773846,96.41700745,69.28700256,-50.85699463,129.1640893
21.39744625,89.17700195,64.19099426,-43.70700073,118.2511029
21.41736575,82.88899231,60.2150116,-37.50700378,109.101824
21.43736075,77.97898865,58.15699768,-32.90499878,102.6922489
21.45737137,68.79499817,52.60899353,-25.46499634,90.27139088
21.47737368,65.84599304,48.75001526,-20.16099548,84.37253419
21.49738487,63.97399902,47.04499817,-18.28700256,81.48815169
21.51744668,64.76300049,45.62998962,-17.92700195,81.22634785
21.53926168,68.70700073,47.06401062,-18.56199646,85.32420968
21.55742414,74.89700317,47.52900696,-23.09700012,91.66263689
21.57732195,85.76499939,50.46199036,-25.83700562,102.8085524
21.59731552,123.6949921,66.42799377,-45.57499695,147.615073
21.61736241,150.5330048,81.41300964,-60.80899048,181.6204751
21.63732799,185.0059967,102.4929962,-79.56600952,225.9707569
21.65731479,223.7969818,123.6190033,-103.8179932,275.9436949
21.67732322,270.8430176,149.3990021,-127.2829895,334.480136
21.69743325,328.5510254,177.8209991,-147.6900024,401.7193309
21.71743741,478.8790283,253.7899933,-204.4770203,579.2627524
21.73736141,567.3280029,304.5089722,-247.1900024,689.7025985
21.7574096,659.3920288,358.6740112,-297.0299988,807.2618622
21.77734756,755.1079712,413.4419556,-342.875,926.6528824
21.7973866,848.2719727,460.3549805,-383.2160339,1038.434676
21.81743391,940.0490112,506.0739746,-418.9240417,1146.865452
21.83761968,1123.167969,604.3289795,-501.6480408,1370.536595
21.85751302,1210.411011,658.6749878,-545.7030029,1482.140115
21.87740656,1297.800049,715.7490234,-586.1970215,1593.803181
21.90145768,1385.286011,771.8220215,-626.3400879,1705.001018
21.91784533,1483.510986,832.0249634,-664.0720215,1825.941411
21.93749275,1600.68396,904.8059692,-706.6740723,1969.83533
21.95734448,1734.753052,992.8939819,-770.2270508,2142.068234
21.97737295,2055.704102,1217.303955,-949.1870117,2570.740021
21.99745114,2235.487061,1338.995972,-1054.297974,2811.02416
22.01748991,2316.139893,1440.546997,-956.8210449,2890.533889
22.03735241,2386.772949,1543.647949,-846.3330078,2965.773704
22.0573841,2455.954102,1648.139038,-738.6650391,3048.556852
22.07747875,2509.535889,1705.56897,-651.4160156,3103.39793
22.09748506,2559.487061,1660.003052,-553.7769775,3100.524647
22.11837606,2569.947998,1653.144043,-533.7780762,3102.005315
22.13736306,2506.779053,1334.506958,-567.7880859,2896.072056
22.15739868,2437.129883,1106.036987,-590.0380859,2740.632195
22.1774031,2422.081055,1088.896973,-613.7580566,2725.595752
22.19737248,2411.980957,1067.847046,-621.6380615,2710.052274
22.21739545,2435.160889,1090.756958,-587.3280029,2732.162784
22.23738241,2409.271973,917.1690063,-546.5500488,2635.243325
22.25760414,2278.863037,293.8969727,-481.8299866,2347.712143
22.27736902,2085.825928,-621.2630005,-389.3110046,2210.927537
22.29739118,1986.498047,-1206.848022,-280.9530029,2341.279827
22.31731795,2071.86792,-1456.906982,35.875,2533.081453
22.33736606,2142.157959,-1402.280029,153.7449951,2564.930316
22.35739595,2148.87793,-1376.251953,153.4149933,2556.419753
22.37731637,2156.508057,-1344.603027,152.5859985,2545.931418
22.39732202,2162.108887,-1321.954956,152.076004,2538.780584
